!x(deg/Myr) y(deg/Myr) z(deg/Myr)
1.05099e+00 5.75635e-01 1.06396e+00
1.32848e+00 7.39886e-01 1.33251e+00
1.17184e+00 6.44071e-01 1.17462e+00
9.71619e-01 5.02490e-01 9.90046e-01
1.09059e+00 5.79112e-01 1.08719e+00
1.08809e+00 6.01222e-01 1.10811e+00
1.07277e+00 5.63906e-01 1.08112e+00
1.24379e+00 6.86468e-01 1.23840e+00
7.70813e-01 3.83715e-01 8.02457e-01
9.33478e-01 4.86359e-01 9.42179e-01
9.76794e-01 5.24801e-01 1.00189e+00
1.14311e+00 6.34708e-01 1.16696e+00
1.20357e+00 6.63798e-01 1.20125e+00
9.61194e-01 5.10064e-01 9.89131e-01
1.24071e+00 6.94559e-01 1.24372e+00
1.03470e+00 5.68195e-01 1.05671e+00
1.05310e+00 5.54849e-01 1.05556e+00
1.06830e+00 5.87851e-01 1.08514e+00
1.04443e+00 5.55667e-01 1.05082e+00
1.21358e+00 6.78925e-01 1.21921e+00
1.39804e+00 8.03420e-01 1.40789e+00
1.29259e+00 7.20884e-01 1.28596e+00
1.11385e+00 6.13500e-01 1.12377e+00
1.23755e+00 6.92788e-01 1.24233e+00
1.16762e+00 6.46597e-01 1.18829e+00
1.02042e+00 5.40900e-01 1.04049e+00
9.30289e-01 4.79910e-01 9.53504e-01
1.06656e+00 5.63019e-01 1.07230e+00
1.34408e+00 7.60554e-01 1.35060e+00
1.03802e+00 5.65352e-01 1.05622e+00
1.15856e+00 6.36559e-01 1.17630e+00
1.24583e+00 6.97053e-01 1.25627e+00
1.05723e+00 5.66465e-01 1.07455e+00
1.27993e+00 7.11011e-01 1.28348e+00
9.90009e-01 5.32017e-01 9.99636e-01
1.23758e+00 6.83906e-01 1.24428e+00
1.33684e+00 7.40177e-01 1.33794e+00
1.09296e+00 5.91965e-01 1.12079e+00
9.81682e-01 5.38625e-01 9.98194e-01
8.66870e-01 4.45190e-01 8.88902e-01
1.28626e+00 7.22556e-01 1.29622e+00
8.95038e-01 4.66942e-01 9.12938e-01
9.43927e-01 5.02379e-01 9.64288e-01
1.40924e+00 7.97003e-01 1.43150e+00
1.12842e+00 6.06878e-01 1.13006e+00
1.12325e+00 6.19202e-01 1.12538e+00
1.05021e+00 5.73234e-01 1.07241e+00
9.18612e-01 4.65258e-01 9.31538e-01
1.21968e+00 6.75509e-01 1.21974e+00
1.48074e+00 8.46106e-01 1.48450e+00
9.77729e-01 5.22172e-01 9.85606e-01
9.61158e-01 5.03458e-01 9.65858e-01
7.78961e-01 3.75873e-01 8.00105e-01
1.00322e+00 5.31020e-01 1.00051e+00
8.66413e-01 4.30342e-01 8.70768e-01
1.36483e+00 7.54927e-01 1.36062e+00
1.40628e+00 7.97468e-01 1.40479e+00
1.31906e+00 7.29436e-01 1.30992e+00
8.49828e-01 4.39416e-01 8.61936e-01
1.19027e+00 6.68730e-01 1.21704e+00
1.03743e+00 5.69977e-01 1.07080e+00
1.28084e+00 7.42192e-01 1.29968e+00
1.07090e+00 5.94576e-01 1.08102e+00
6.60839e-01 3.13855e-01 6.86823e-01
1.17950e+00 6.52908e-01 1.18333e+00
1.11118e+00 6.01017e-01 1.11334e+00
1.18574e+00 6.52318e-01 1.20367e+00
1.02523e+00 5.42540e-01 1.04480e+00
1.04358e+00 5.62789e-01 1.06033e+00
9.94400e-01 5.45986e-01 1.01384e+00
1.35201e+00 7.71687e-01 1.36201e+00
1.13868e+00 6.32601e-01 1.13375e+00
1.06078e+00 5.78819e-01 1.07949e+00
1.22641e+00 7.01899e-01 1.25447e+00
8.02365e-01 4.05018e-01 8.22993e-01
9.90823e-01 5.27248e-01 9.89087e-01
1.09072e+00 5.88213e-01 1.09771e+00
1.25597e+00 7.01687e-01 1.27288e+00
1.15555e+00 6.33579e-01 1.16213e+00
1.16760e+00 6.42026e-01 1.18342e+00
1.17021e+00 6.54479e-01 1.18198e+00
9.00112e-01 4.55258e-01 9.24915e-01
1.35670e+00 7.74460e-01 1.35718e+00
1.13165e+00 6.16847e-01 1.14198e+00
1.09224e+00 5.96047e-01 1.11943e+00
8.79261e-01 4.62634e-01 8.99208e-01
1.23860e+00 6.88026e-01 1.25483e+00
1.05997e+00 5.73256e-01 1.08419e+00
8.87340e-01 4.55646e-01 9.03038e-01
7.89592e-01 4.01868e-01 8.14673e-01
1.23288e+00 6.79568e-01 1.23198e+00
1.00437e+00 5.54435e-01 1.02179e+00
9.29761e-01 4.86554e-01 9.49242e-01
1.23445e+00 6.88452e-01 1.25402e+00
1.15676e+00 6.37652e-01 1.16920e+00
1.24099e+00 6.93074e-01 1.24971e+00
1.53560e+00 8.87702e-01 1.54262e+00
1.23509e+00 6.94966e-01 1.24630e+00
8.58287e-01 4.45595e-01 8.93982e-01
1.32990e+00 7.47419e-01 1.34916e+00
1.03495e+00 5.60036e-01 1.04508e+00
1.40786e+00 8.08129e-01 1.41604e+00
1.15861e+00 6.37052e-01 1.16752e+00
8.45397e-01 4.37128e-01 8.60000e-01
1.13345e+00 6.28190e-01 1.14406e+00
8.54572e-01 4.31743e-01 8.69874e-01
1.05013e+00 5.80543e-01 1.06772e+00
9.78933e-01 5.24707e-01 1.00165e+00
1.22937e+00 6.80921e-01 1.23016e+00
7.15521e-01 3.57729e-01 7.50555e-01
1.27106e+00 7.03874e-01 1.26904e+00
1.02745e+00 5.43227e-01 1.04146e+00
1.01464e+00 5.41405e-01 1.02316e+00
1.13950e+00 6.12049e-01 1.15147e+00
1.57231e+00 9.25530e-01 1.60063e+00
1.16110e+00 6.38286e-01 1.15185e+00
1.30913e+00 7.40400e-01 1.31171e+00
1.02539e+00 5.53498e-01 1.04039e+00
1.13974e+00 6.35232e-01 1.14702e+00
1.29436e+00 7.35827e-01 1.32060e+00
1.31004e+00 7.41956e-01 1.31674e+00
1.39278e+00 7.86516e-01 1.40322e+00
1.21831e+00 6.75522e-01 1.22825e+00
1.23667e+00 6.92978e-01 1.25400e+00
1.60727e+00 9.27610e-01 1.61676e+00
8.57179e-01 4.28342e-01 8.72327e-01
1.15835e+00 6.20367e-01 1.16080e+00
1.01051e+00 5.44349e-01 1.01307e+00
1.24853e+00 7.03605e-01 1.26957e+00
1.14845e+00 6.44240e-01 1.16161e+00
9.70968e-01 5.13558e-01 9.84135e-01
7.11799e-01 3.41892e-01 7.27391e-01
9.32090e-01 4.91903e-01 9.49112e-01
1.32229e+00 7.52204e-01 1.32699e+00
1.20578e+00 6.60919e-01 1.20481e+00
1.26245e+00 7.17372e-01 1.27428e+00
1.01654e+00 5.33082e-01 1.02041e+00
8.69141e-01 4.49642e-01 8.90029e-01
1.31104e+00 7.24089e-01 1.30295e+00
1.16413e+00 6.32611e-01 1.15567e+00
1.43056e+00 8.09751e-01 1.43056e+00
1.09015e+00 5.98386e-01 1.10699e+00
1.03201e+00 5.51514e-01 1.04651e+00
1.36615e+00 7.77134e-01 1.38382e+00
1.16011e+00 6.21363e-01 1.16754e+00
1.07518e+00 5.81793e-01 1.08563e+00
9.69432e-01 5.16579e-01 9.87422e-01
1.25117e+00 6.93824e-01 1.26726e+00
1.23166e+00 6.75542e-01 1.24382e+00
1.00006e+00 5.28958e-01 1.01565e+00
9.37784e-01 4.88668e-01 9.42404e-01
1.12459e+00 6.17500e-01 1.14268e+00
1.02647e+00 5.47009e-01 1.05511e+00
1.06248e+00 5.64111e-01 1.07679e+00
1.47361e+00 8.54837e-01 1.47875e+00
1.35650e+00 7.55165e-01 1.35683e+00
8.59579e-01 4.37662e-01 8.88630e-01
1.36884e+00 7.70863e-01 1.36074e+00
1.30254e+00 7.30207e-01 1.30666e+00
9.43097e-01 4.89498e-01 9.57887e-01
1.20654e+00 6.55852e-01 1.20960e+00
1.33632e+00 7.54407e-01 1.34598e+00
1.52643e+00 8.73028e-01 1.53168e+00
1.01694e+00 5.34416e-01 1.03045e+00
1.24787e+00 6.95205e-01 1.25243e+00
7.35267e-01 3.55424e-01 7.58246e-01
1.13774e+00 6.32708e-01 1.15506e+00
1.14207e+00 6.34399e-01 1.15227e+00
9.40483e-01 4.93456e-01 9.55910e-01
1.16214e+00 6.23751e-01 1.16695e+00
9.29592e-01 4.96575e-01 9.64265e-01
1.14862e+00 6.39006e-01 1.17597e+00
1.38529e+00 7.85943e-01 1.38882e+00
1.32810e+00 7.54056e-01 1.33540e+00
9.41465e-01 4.95118e-01 9.64442e-01
1.27319e+00 7.09077e-01 1.26120e+00
1.06514e+00 5.79768e-01 1.08101e+00
1.08258e+00 5.91101e-01 1.09673e+00
9.88298e-01 5.25851e-01 1.01360e+00
8.19658e-01 4.03235e-01 8.27180e-01
1.23745e+00 6.80889e-01 1.23807e+00
9.64669e-01 5.05634e-01 9.83110e-01
1.36218e+00 7.67321e-01 1.36016e+00
1.30630e+00 7.46021e-01 1.32210e+00
1.17223e+00 6.50886e-01 1.18393e+00
6.18461e-01 2.87052e-01 6.38778e-01
1.13610e+00 6.09509e-01 1.13378e+00
1.32018e+00 7.25719e-01 1.32455e+00
8.69178e-01 4.46893e-01 8.98781e-01
1.02029e+00 5.40340e-01 1.03895e+00
1.19503e+00 6.59514e-01 1.22023e+00
1.23711e+00 6.90886e-01 1.24990e+00
1.02469e+00 5.49942e-01 1.02847e+00
1.18036e+00 6.51891e-01 1.18891e+00
1.21408e+00 6.75354e-01 1.22443e+00
1.18796e+00 6.49573e-01 1.18643e+00
1.03268e+00 5.52542e-01 1.04832e+00
1.18978e+00 6.57645e-01 1.20325e+00
1.30497e+00 7.39904e-01 1.32061e+00
1.49722e+00 8.58271e-01 1.48371e+00
1.10012e+00 5.91583e-01 1.11925e+00
1.20905e+00 6.69209e-01 1.23792e+00
1.04557e+00 5.57785e-01 1.06634e+00
1.61917e+00 9.35748e-01 1.60991e+00
1.21858e+00 6.85375e-01 1.24292e+00
1.03893e+00 5.59999e-01 1.04857e+00
1.01152e+00 5.23031e-01 1.01893e+00
1.11771e+00 6.06213e-01 1.13103e+00
1.23456e+00 6.89068e-01 1.25116e+00
1.10038e+00 5.95804e-01 1.10362e+00
1.12821e+00 6.13858e-01 1.13566e+00
1.34176e+00 7.72085e-01 1.35638e+00
1.17357e+00 6.54691e-01 1.20313e+00
8.09356e-01 4.12718e-01 8.27859e-01
9.10840e-01 4.88033e-01 9.32007e-01
1.23286e+00 6.79261e-01 1.23890e+00
1.22607e+00 6.83547e-01 1.25323e+00
9.98428e-01 5.23381e-01 1.01421e+00
1.15417e+00 6.45576e-01 1.17046e+00
1.06643e+00 5.70634e-01 1.07550e+00
1.36273e+00 7.58945e-01 1.37077e+00
8.03413e-01 4.02603e-01 8.18311e-01
1.07893e+00 5.91645e-01 1.11156e+00
1.31242e+00 7.37722e-01 1.30841e+00
1.01551e+00 5.30448e-01 1.01936e+00
1.03148e+00 5.50493e-01 1.02838e+00
1.15789e+00 6.36534e-01 1.16037e+00
1.33473e+00 7.41046e-01 1.32938e+00
8.71304e-01 4.46408e-01 8.84386e-01
1.13502e+00 6.17653e-01 1.13332e+00
9.05888e-01 4.61543e-01 9.30720e-01
1.37641e+00 7.82041e-01 1.37688e+00
1.26732e+00 7.04684e-01 1.27967e+00
1.04280e+00 5.43517e-01 1.04381e+00
1.21143e+00 6.61257e-01 1.22747e+00
1.30644e+00 7.41020e-01 1.31493e+00
1.13102e+00 6.17888e-01 1.14337e+00
1.13653e+00 6.18804e-01 1.16245e+00
1.28231e+00 7.14124e-01 1.29676e+00
1.12555e+00 5.97728e-01 1.12608e+00
1.07908e+00 6.03069e-01 1.10406e+00
1.41990e+00 8.08659e-01 1.40936e+00
9.95789e-01 5.29378e-01 1.01322e+00
1.28416e+00 7.02532e-01 1.28762e+00
1.30901e+00 7.29412e-01 1.30746e+00
1.05387e+00 5.71777e-01 1.07428e+00
1.16421e+00 6.37806e-01 1.16825e+00
1.20437e+00 6.57612e-01 1.21988e+00
1.10890e+00 5.97361e-01 1.11735e+00
1.11791e+00 6.19593e-01 1.13443e+00
1.05969e+00 5.82829e-01 1.09003e+00
8.50296e-01 4.26583e-01 8.69696e-01
9.43812e-01 4.85144e-01 9.51134e-01
1.02538e+00 5.41103e-01 1.02938e+00
1.19009e+00 6.60772e-01 1.18839e+00
8.81340e-01 4.54987e-01 8.95245e-01
1.37631e+00 7.77788e-01 1.37483e+00
1.22055e+00 6.65728e-01 1.23491e+00
1.22401e+00 6.83502e-01 1.22893e+00
9.80146e-01 5.11764e-01 9.97216e-01
1.24751e+00 7.07209e-01 1.25137e+00
1.41407e+00 8.07675e-01 1.40367e+00
1.40435e+00 7.92055e-01 1.39232e+00
1.17412e+00 6.46447e-01 1.18597e+00
1.39439e+00 7.98918e-01 1.39561e+00
1.32959e+00 7.52481e-01 1.34073e+00
1.03454e+00 5.64473e-01 1.04322e+00
1.36909e+00 7.75848e-01 1.36908e+00
1.18902e+00 6.52265e-01 1.20681e+00
1.27908e+00 7.08667e-01 1.29581e+00
1.00868e+00 5.56518e-01 1.03068e+00
8.74347e-01 4.63263e-01 8.80403e-01
1.14176e+00 6.21806e-01 1.14663e+00
1.35306e+00 7.68307e-01 1.35328e+00
1.15007e+00 6.27372e-01 1.14993e+00
9.33273e-01 4.79617e-01 9.64989e-01
1.14722e+00 6.29440e-01 1.14144e+00
1.00304e+00 5.39475e-01 1.02021e+00
1.12192e+00 6.15386e-01 1.13239e+00
1.27333e+00 7.08770e-01 1.27778e+00
1.02124e+00 5.44984e-01 1.02552e+00
1.31506e+00 7.37659e-01 1.32155e+00
7.26763e-01 3.56542e-01 7.53203e-01
1.08878e+00 5.96621e-01 1.10501e+00
1.33072e+00 7.48621e-01 1.33989e+00
1.15252e+00 6.21670e-01 1.15232e+00
1.06814e+00 5.88231e-01 1.09149e+00
1.22462e+00 6.72059e-01 1.23150e+00
1.12861e+00 6.15832e-01 1.14172e+00
1.05998e+00 5.71543e-01 1.06977e+00
1.12739e+00 6.19089e-01 1.15366e+00
1.09005e+00 5.89296e-01 1.10034e+00
1.21551e+00 6.68907e-01 1.22708e+00
9.12462e-01 4.84177e-01 9.26469e-01
1.22863e+00 6.78452e-01 1.24821e+00
1.27046e+00 7.07534e-01 1.27273e+00
8.68609e-01 4.50078e-01 8.85091e-01
1.37278e+00 7.75279e-01 1.39179e+00
1.17941e+00 6.42253e-01 1.17649e+00
1.24332e+00 6.89579e-01 1.25113e+00
9.43522e-01 5.00152e-01 9.57390e-01
7.23029e-01 3.53317e-01 7.48204e-01
1.06802e+00 5.76705e-01 1.07282e+00
1.21265e+00 6.73088e-01 1.21681e+00
1.25545e+00 7.04395e-01 1.28756e+00
1.15283e+00 6.51500e-01 1.16325e+00
8.27211e-01 4.21992e-01 8.49760e-01
9.89705e-01 5.17330e-01 9.94256e-01
1.19374e+00 6.57731e-01 1.21010e+00
1.28155e+00 7.32090e-01 1.29631e+00
1.51811e+00 8.69621e-01 1.53590e+00
1.05383e+00 5.60256e-01 1.06341e+00
9.77915e-01 5.13143e-01 9.92852e-01
1.10461e+00 6.11893e-01 1.12013e+00
1.23434e+00 6.98784e-01 1.25986e+00
1.34741e+00 7.61355e-01 1.36234e+00
1.32642e+00 7.41404e-01 1.32465e+00
7.85207e-01 3.95850e-01 8.01193e-01
1.10509e+00 6.15504e-01 1.13014e+00
1.10925e+00 6.07762e-01 1.13207e+00
1.39031e+00 7.93218e-01 1.38482e+00
5.00566e-01 1.96390e-01 5.23434e-01
1.08270e+00 5.92185e-01 1.10146e+00
9.73678e-01 5.12290e-01 9.87245e-01
1.27044e+00 7.13546e-01 1.27424e+00
1.36175e+00 7.55247e-01 1.34893e+00
1.22867e+00 6.83792e-01 1.23264e+00
1.01294e+00 5.34734e-01 1.01342e+00
1.23524e+00 6.92218e-01 1.25562e+00
1.28383e+00 7.17163e-01 1.27924e+00
1.14952e+00 6.35746e-01 1.17000e+00
1.19916e+00 6.46731e-01 1.20943e+00
9.94674e-01 5.18970e-01 9.99246e-01
1.40647e+00 7.88029e-01 1.40601e+00
9.20627e-01 4.70915e-01 9.37252e-01
1.42087e+00 8.10602e-01 1.43326e+00
1.26817e+00 7.09755e-01 1.28546e+00
1.26065e+00 7.01441e-01 1.25806e+00
1.04715e+00 5.63707e-01 1.05931e+00
1.08384e+00 5.83017e-01 1.10905e+00
1.14514e+00 6.38722e-01 1.14580e+00
1.20583e+00 6.73023e-01 1.21532e+00
1.61843e+00 9.48416e-01 1.61871e+00
1.07130e+00 5.79163e-01 1.08622e+00
1.24958e+00 7.06450e-01 1.27285e+00
9.04930e-01 4.73055e-01 9.25388e-01
8.71043e-01 4.39262e-01 8.85772e-01
8.58408e-01 4.31852e-01 8.83835e-01
1.17348e+00 6.47792e-01 1.17321e+00
1.27710e+00 7.09897e-01 1.26700e+00
9.13650e-01 4.72807e-01 9.33611e-01
1.17209e+00 6.52580e-01 1.18879e+00
1.13545e+00 6.13415e-01 1.15104e+00
1.47588e+00 8.48008e-01 1.49797e+00
9.00245e-01 4.66670e-01 9.12779e-01
9.46930e-01 4.92740e-01 9.64789e-01
1.05054e+00 5.61642e-01 1.06064e+00
9.05492e-01 4.63118e-01 9.18296e-01
1.01297e+00 5.41654e-01 1.03145e+00
1.54601e+00 8.93640e-01 1.54926e+00
1.46058e+00 8.14208e-01 1.44478e+00
1.34097e+00 7.48545e-01 1.34437e+00
9.56291e-01 5.23894e-01 9.95250e-01
1.14001e+00 6.31010e-01 1.15947e+00
1.05542e+00 5.57937e-01 1.07724e+00
1.01725e+00 5.44116e-01 1.04844e+00
1.00401e+00 5.40081e-01 1.03143e+00
1.03294e+00 5.56216e-01 1.03722e+00
1.11861e+00 6.16324e-01 1.15227e+00
9.12852e-01 4.67799e-01 9.19758e-01
1.35473e+00 7.59846e-01 1.35751e+00
1.21678e+00 6.67762e-01 1.23453e+00
1.17721e+00 6.55445e-01 1.20029e+00
1.22747e+00 6.73959e-01 1.22126e+00
1.10232e+00 6.06546e-01 1.11585e+00
8.84116e-01 4.56495e-01 8.95333e-01
8.66820e-01 4.51050e-01 8.82303e-01
1.03093e+00 5.53395e-01 1.03990e+00
1.27353e+00 7.05660e-01 1.26968e+00
1.04399e+00 5.68896e-01 1.06202e+00
1.13231e+00 6.09028e-01 1.14313e+00
1.03969e+00 5.57471e-01 1.05051e+00
1.40869e+00 7.97066e-01 1.42452e+00
1.11171e+00 6.00795e-01 1.12485e+00
9.41830e-01 4.98934e-01 9.54824e-01
1.01275e+00 5.38820e-01 1.04013e+00
8.64271e-01 4.47977e-01 8.87585e-01
1.03299e+00 5.61941e-01 1.05591e+00
1.09599e+00 5.99092e-01 1.11481e+00
8.38839e-01 4.16749e-01 8.57393e-01
9.87022e-01 5.25987e-01 1.01737e+00
1.35600e+00 7.71378e-01 1.36448e+00
1.11306e+00 6.11630e-01 1.13310e+00
1.25745e+00 7.10784e-01 1.26643e+00
1.37068e+00 7.73172e-01 1.38575e+00
1.21251e+00 6.67471e-01 1.21597e+00
1.17902e+00 6.51706e-01 1.17946e+00
1.09404e+00 5.88691e-01 1.09697e+00
9.62144e-01 5.08919e-01 9.80166e-01
1.02703e+00 5.55612e-01 1.05565e+00
8.21971e-01 4.09094e-01 8.35083e-01
1.10347e+00 5.96461e-01 1.11788e+00
1.03492e+00 5.57503e-01 1.03793e+00
1.29330e+00 7.41517e-01 1.30298e+00
1.58671e+00 9.21119e-01 1.59648e+00
1.29796e+00 7.37885e-01 1.31439e+00
1.08207e+00 5.74591e-01 1.09949e+00
1.16623e+00 6.45981e-01 1.19009e+00
1.02959e+00 5.52480e-01 1.05048e+00
1.24782e+00 6.97958e-01 1.25782e+00
1.38198e+00 7.78773e-01 1.37772e+00
1.19526e+00 6.66630e-01 1.20653e+00
8.72448e-01 4.41418e-01 8.85569e-01
7.53968e-01 3.75649e-01 7.78555e-01
8.03629e-01 4.10697e-01 8.29021e-01
1.13733e+00 6.14900e-01 1.16380e+00
7.83381e-01 3.92116e-01 8.07343e-01
1.23712e+00 6.81357e-01 1.24214e+00
1.34777e+00 7.66034e-01 1.36805e+00
9.91397e-01 5.27055e-01 1.00809e+00
1.22105e+00 6.84501e-01 1.24343e+00
1.22084e+00 6.81649e-01 1.22000e+00
9.78461e-01 5.14411e-01 9.92141e-01
1.02163e+00 5.37341e-01 1.04498e+00
1.34323e+00 7.46154e-01 1.33975e+00
1.06153e+00 5.89818e-01 1.08163e+00
1.17212e+00 6.54950e-01 1.18786e+00
9.80503e-01 5.15966e-01 9.97690e-01
1.35252e+00 7.75617e-01 1.37676e+00
9.80346e-01 5.04466e-01 9.74339e-01
1.23516e+00 6.87696e-01 1.24116e+00
1.11302e+00 6.13488e-01 1.12338e+00
1.15931e+00 6.23098e-01 1.16072e+00
1.15385e+00 6.47690e-01 1.18509e+00
1.57316e+00 9.11285e-01 1.58319e+00
1.07683e+00 5.75296e-01 1.08945e+00
1.36265e+00 7.62200e-01 1.36872e+00
1.54465e+00 8.87680e-01 1.55210e+00
1.47982e+00 8.60307e-01 1.48819e+00
1.24295e+00 6.88043e-01 1.25923e+00
1.22837e+00 6.87911e-01 1.24489e+00
1.36134e+00 7.67307e-01 1.36609e+00
9.88353e-01 5.22700e-01 1.00553e+00
1.19594e+00 6.78491e-01 1.21354e+00
1.34132e+00 7.52019e-01 1.35566e+00
1.19942e+00 6.70000e-01 1.20415e+00
1.08789e+00 5.84500e-01 1.09419e+00
9.86650e-01 5.09024e-01 9.82693e-01
1.33094e+00 7.54612e-01 1.33752e+00
1.08223e+00 5.87392e-01 1.08774e+00
1.09106e+00 5.88599e-01 1.11670e+00
8.45273e-01 4.24611e-01 8.52502e-01
1.16372e+00 6.36566e-01 1.18425e+00
9.83587e-01 5.24100e-01 9.97872e-01
8.11538e-01 4.12859e-01 8.21094e-01
1.25978e+00 7.04378e-01 1.27531e+00
9.55790e-01 4.83533e-01 9.55225e-01
1.14953e+00 6.35566e-01 1.17421e+00
1.22564e+00 6.78963e-01 1.24414e+00
7.59863e-01 3.61669e-01 7.69101e-01
9.31930e-01 4.92890e-01 9.50112e-01
9.26253e-01 4.84841e-01 9.54608e-01
1.21659e+00 6.74816e-01 1.22246e+00
1.11146e+00 6.12361e-01 1.12058e+00
1.14087e+00 6.18859e-01 1.14469e+00
9.32694e-01 4.96473e-01 9.53160e-01
1.17562e+00 6.62847e-01 1.19275e+00
1.15875e+00 6.29741e-01 1.17578e+00
1.21400e+00 6.76545e-01 1.21787e+00
5.95699e-01 2.63583e-01 6.15778e-01
1.19297e+00 6.59211e-01 1.20145e+00
1.18600e+00 6.45469e-01 1.19880e+00
9.83705e-01 5.15223e-01 9.97693e-01
1.09161e+00 5.91454e-01 1.10792e+00
1.22288e+00 6.69988e-01 1.22534e+00
1.41369e+00 8.09413e-01 1.41010e+00
1.09971e+00 5.97564e-01 1.09158e+00
8.45349e-01 4.21815e-01 8.62123e-01
1.20260e+00 6.64173e-01 1.21298e+00
1.23613e+00 6.83274e-01 1.24321e+00
1.26873e+00 6.94157e-01 1.28197e+00
1.07307e+00 5.88155e-01 1.09548e+00
1.02638e+00 5.52402e-01 1.04316e+00
9.73161e-01 5.04330e-01 9.72522e-01
1.00855e+00 5.31949e-01 1.02473e+00
1.12858e+00 6.08146e-01 1.12698e+00
1.07906e+00 5.73929e-01 1.10392e+00
1.16429e+00 6.50165e-01 1.18715e+00
1.21284e+00 6.78545e-01 1.22649e+00
1.22207e+00 6.73409e-01 1.22417e+00
9.19563e-01 4.80998e-01 9.35319e-01
1.45229e+00 8.40764e-01 1.46727e+00
1.08827e+00 5.70586e-01 1.07121e+00
1.14659e+00 6.26398e-01 1.15781e+00
9.80198e-01 5.23873e-01 9.96647e-01
1.26412e+00 7.09033e-01 1.27527e+00
1.16624e+00 6.37988e-01 1.17342e+00
1.42399e+00 8.09822e-01 1.44283e+00
8.94478e-01 4.61126e-01 9.10437e-01
7.62366e-01 3.75311e-01 7.70596e-01
1.09148e+00 6.01462e-01 1.11770e+00
1.10013e+00 5.99830e-01 1.11442e+00
9.77118e-01 5.09834e-01 1.00422e+00
1.33474e+00 7.58122e-01 1.34003e+00
1.17130e+00 6.60666e-01 1.18773e+00
1.15274e+00 6.42887e-01 1.15413e+00
1.01587e+00 5.20759e-01 1.02221e+00
1.22052e+00 6.70703e-01 1.21173e+00
1.35395e+00 7.52380e-01 1.34385e+00
1.36348e+00 7.66814e-01 1.36480e+00
1.39978e+00 7.85738e-01 1.40623e+00
8.02375e-01 3.92147e-01 8.25828e-01
1.26753e+00 7.02754e-01 1.27407e+00
6.70568e-01 3.17820e-01 7.00211e-01
1.29786e+00 7.39809e-01 1.28400e+00
1.41544e+00 8.05130e-01 1.43653e+00
1.20505e+00 6.75219e-01 1.22771e+00
1.07473e+00 5.83491e-01 1.08723e+00
1.04753e+00 5.73616e-01 1.05870e+00
1.42387e+00 8.18502e-01 1.43372e+00
1.01779e+00 5.38169e-01 1.02314e+00
1.15266e+00 6.37326e-01 1.15840e+00
1.31073e+00 7.35867e-01 1.30775e+00
9.04674e-01 4.83954e-01 9.12372e-01
1.04337e+00 5.50841e-01 1.04512e+00
1.19889e+00 6.68478e-01 1.19118e+00
1.11576e+00 6.06011e-01 1.11991e+00
1.24764e+00 7.07605e-01 1.26416e+00
7.87195e-01 4.01332e-01 8.14001e-01
1.23196e+00 6.87633e-01 1.23068e+00
1.40451e+00 7.93412e-01 1.40069e+00
1.01415e+00 5.48665e-01 1.02375e+00
1.02609e+00 5.51916e-01 1.04478e+00
1.20342e+00 6.69833e-01 1.21917e+00
7.95639e-01 4.12901e-01 8.15908e-01
1.06728e+00 5.73617e-01 1.07709e+00
1.07855e+00 5.81384e-01 1.09682e+00
1.14458e+00 6.33638e-01 1.14187e+00
1.27644e+00 7.14236e-01 1.28685e+00
1.23461e+00 6.80930e-01 1.24520e+00
1.13676e+00 6.32571e-01 1.15732e+00
1.13345e+00 6.11505e-01 1.13077e+00
1.21861e+00 6.68355e-01 1.23834e+00
1.22947e+00 6.67061e-01 1.23585e+00
1.21319e+00 6.80802e-01 1.22518e+00
1.02339e+00 5.53458e-01 1.02983e+00
1.20119e+00 6.67627e-01 1.21802e+00
9.33862e-01 4.86904e-01 9.45789e-01
1.13629e+00 6.34368e-01 1.15767e+00
1.68386e+00 9.73059e-01 1.67160e+00
1.20737e+00 6.62391e-01 1.22907e+00
1.34629e+00 7.55210e-01 1.35166e+00
9.94376e-01 5.18655e-01 9.94591e-01
1.17036e+00 6.43643e-01 1.18392e+00
1.03465e+00 5.73383e-01 1.04584e+00
1.20050e+00 6.46836e-01 1.19483e+00
1.26789e+00 7.13217e-01 1.28577e+00
1.15034e+00 6.26651e-01 1.15950e+00
1.18661e+00 6.62733e-01 1.21897e+00
1.23608e+00 6.87233e-01 1.24631e+00
9.53369e-01 5.07838e-01 9.80975e-01
1.17176e+00 6.55050e-01 1.19064e+00
1.03591e+00 5.48052e-01 1.03706e+00
1.14025e+00 6.22685e-01 1.14201e+00
1.53408e+00 8.93393e-01 1.54380e+00
1.20666e+00 6.84297e-01 1.22217e+00
1.00943e+00 5.28747e-01 1.02422e+00
1.01724e+00 5.32348e-01 1.01989e+00
1.25986e+00 6.96089e-01 1.27027e+00
1.27652e+00 7.16387e-01 1.29207e+00
9.04516e-01 4.73587e-01 9.17967e-01
1.15899e+00 6.19444e-01 1.16352e+00
1.23415e+00 6.89816e-01 1.24575e+00
9.36867e-01 5.05028e-01 9.58082e-01
1.12625e+00 5.96964e-01 1.14099e+00
1.25755e+00 6.99631e-01 1.28165e+00
1.45131e+00 8.27237e-01 1.45522e+00
1.50518e+00 8.59583e-01 1.51444e+00
1.35462e+00 7.66675e-01 1.36206e+00
1.11835e+00 5.98596e-01 1.14289e+00
1.37466e+00 7.87119e-01 1.39032e+00
1.10956e+00 5.89248e-01 1.11290e+00
