!x(deg/Myr) y(deg/Myr) z(deg/Myr)
1.13725e+00 6.17056e-01 1.11969e+00
1.09358e+00 5.88843e-01 1.07618e+00
1.07861e+00 5.78397e-01 1.06681e+00
1.09811e+00 5.88829e-01 1.08544e+00
1.11019e+00 6.02677e-01 1.09644e+00
1.18380e+00 6.49734e-01 1.16970e+00
1.07300e+00 5.75348e-01 1.05930e+00
1.19457e+00 6.59708e-01 1.17603e+00
1.10777e+00 5.98900e-01 1.09634e+00
1.19691e+00 6.58395e-01 1.17959e+00
1.32269e+00 7.43896e-01 1.29875e+00
1.20655e+00 6.63152e-01 1.18876e+00
1.19068e+00 6.55922e-01 1.17320e+00
1.17468e+00 6.42198e-01 1.15649e+00
1.24370e+00 6.91741e-01 1.22335e+00
1.20356e+00 6.62485e-01 1.18253e+00
1.12861e+00 6.14034e-01 1.11090e+00
1.21179e+00 6.71127e-01 1.19213e+00
1.24773e+00 6.92275e-01 1.22777e+00
1.19675e+00 6.60210e-01 1.17895e+00
1.10784e+00 5.98978e-01 1.09275e+00
1.01563e+00 5.32520e-01 9.99803e-01
1.17606e+00 6.41315e-01 1.15743e+00
1.12860e+00 6.13333e-01 1.11193e+00
1.18070e+00 6.46947e-01 1.16288e+00
1.16622e+00 6.37972e-01 1.14791e+00
1.13429e+00 6.18412e-01 1.11671e+00
1.17555e+00 6.42253e-01 1.15529e+00
1.18387e+00 6.49309e-01 1.16353e+00
1.13801e+00 6.17560e-01 1.12396e+00
1.19347e+00 6.58731e-01 1.17624e+00
1.15386e+00 6.25295e-01 1.13719e+00
1.23920e+00 6.86599e-01 1.21767e+00
1.25553e+00 6.97952e-01 1.23460e+00
1.10955e+00 5.97412e-01 1.09169e+00
1.16674e+00 6.37663e-01 1.14661e+00
1.08523e+00 5.80820e-01 1.06742e+00
1.15407e+00 6.28766e-01 1.14008e+00
1.20692e+00 6.66480e-01 1.18814e+00
1.03800e+00 5.46719e-01 1.02447e+00
1.23799e+00 6.87184e-01 1.21800e+00
1.16645e+00 6.36774e-01 1.14550e+00
1.27139e+00 7.09405e-01 1.25057e+00
1.20408e+00 6.65120e-01 1.18986e+00
1.20767e+00 6.64387e-01 1.19001e+00
1.17866e+00 6.45420e-01 1.15975e+00
1.19410e+00 6.57042e-01 1.17715e+00
1.20162e+00 6.60340e-01 1.18137e+00
1.12347e+00 6.05415e-01 1.11125e+00
1.18447e+00 6.49557e-01 1.16693e+00
1.16098e+00 6.31832e-01 1.14101e+00
1.14345e+00 6.26228e-01 1.12569e+00
1.17646e+00 6.43462e-01 1.15477e+00
1.19578e+00 6.53905e-01 1.17598e+00
1.05839e+00 5.57254e-01 1.04290e+00
1.06420e+00 5.65067e-01 1.04738e+00
1.24610e+00 6.94041e-01 1.22399e+00
1.18552e+00 6.48834e-01 1.17111e+00
1.15773e+00 6.29035e-01 1.13767e+00
1.10959e+00 5.98847e-01 1.09139e+00
1.09852e+00 5.84770e-01 1.08057e+00
1.09939e+00 5.91392e-01 1.08123e+00
1.07391e+00 5.76845e-01 1.05942e+00
1.25945e+00 7.00722e-01 1.24225e+00
1.22361e+00 6.76566e-01 1.20510e+00
1.11776e+00 6.00873e-01 1.10194e+00
1.19748e+00 6.56088e-01 1.17900e+00
1.20172e+00 6.62925e-01 1.18105e+00
1.09593e+00 5.91985e-01 1.08311e+00
1.14871e+00 6.26419e-01 1.13184e+00
1.16622e+00 6.33163e-01 1.15031e+00
1.08674e+00 5.83382e-01 1.06774e+00
1.14171e+00 6.24259e-01 1.12422e+00
1.25687e+00 7.01582e-01 1.23196e+00
1.21402e+00 6.69786e-01 1.19516e+00
1.27965e+00 7.18599e-01 1.25969e+00
1.12273e+00 6.07399e-01 1.10302e+00
1.23194e+00 6.82249e-01 1.21421e+00
1.00657e+00 5.27164e-01 9.91940e-01
1.30431e+00 7.33731e-01 1.28718e+00
1.12032e+00 6.05451e-01 1.10162e+00
1.13217e+00 6.17532e-01 1.11820e+00
1.03057e+00 5.43844e-01 1.01954e+00
1.15491e+00 6.30176e-01 1.13645e+00
1.11330e+00 5.99363e-01 1.10064e+00
1.14983e+00 6.25899e-01 1.13380e+00
1.13639e+00 6.15826e-01 1.11662e+00
1.17350e+00 6.40532e-01 1.15311e+00
1.06350e+00 5.71555e-01 1.05068e+00
1.15375e+00 6.27822e-01 1.13625e+00
1.20128e+00 6.58154e-01 1.18083e+00
1.06953e+00 5.69773e-01 1.05210e+00
1.22161e+00 6.75429e-01 1.20395e+00
1.36938e+00 7.76847e-01 1.34758e+00
1.12000e+00 6.06199e-01 1.10821e+00
1.20047e+00 6.60197e-01 1.17956e+00
1.12741e+00 6.07516e-01 1.10405e+00
1.12047e+00 6.05716e-01 1.10787e+00
1.11306e+00 5.98944e-01 1.09087e+00
1.14090e+00 6.20286e-01 1.12525e+00
1.11617e+00 6.03965e-01 1.09972e+00
1.09397e+00 5.86833e-01 1.07507e+00
1.22804e+00 6.79864e-01 1.20944e+00
1.18666e+00 6.51922e-01 1.16914e+00
1.16428e+00 6.32720e-01 1.14333e+00
1.27825e+00 7.13789e-01 1.25381e+00
1.08732e+00 5.85999e-01 1.07254e+00
1.20086e+00 6.62120e-01 1.18068e+00
1.22173e+00 6.69820e-01 1.20202e+00
1.12184e+00 6.05873e-01 1.10271e+00
1.16624e+00 6.35756e-01 1.14736e+00
1.11292e+00 5.99653e-01 1.09529e+00
1.14672e+00 6.24721e-01 1.12925e+00
1.18748e+00 6.51408e-01 1.16888e+00
1.11998e+00 6.05617e-01 1.10279e+00
1.05489e+00 5.60579e-01 1.04213e+00
1.10538e+00 5.93207e-01 1.08896e+00
1.15979e+00 6.33464e-01 1.14082e+00
1.07666e+00 5.76177e-01 1.06287e+00
1.22273e+00 6.73100e-01 1.20806e+00
1.15161e+00 6.28955e-01 1.13143e+00
1.21918e+00 6.74389e-01 1.20145e+00
1.04749e+00 5.57331e-01 1.03471e+00
1.32069e+00 7.46219e-01 1.29594e+00
1.14011e+00 6.20214e-01 1.12360e+00
1.23882e+00 6.79168e-01 1.21518e+00
1.26988e+00 7.09259e-01 1.24854e+00
1.23621e+00 6.87465e-01 1.21579e+00
1.25977e+00 7.04819e-01 1.24328e+00
1.12874e+00 6.11647e-01 1.11082e+00
1.10794e+00 5.97054e-01 1.09287e+00
1.03481e+00 5.46512e-01 1.01861e+00
1.09742e+00 5.91143e-01 1.08556e+00
1.27423e+00 7.11864e-01 1.25155e+00
1.11703e+00 6.03612e-01 1.09815e+00
1.10153e+00 5.94014e-01 1.08734e+00
1.20339e+00 6.62483e-01 1.18472e+00
1.18694e+00 6.51735e-01 1.16702e+00
1.16421e+00 6.34552e-01 1.14475e+00
1.12190e+00 6.04006e-01 1.10453e+00
1.14507e+00 6.20124e-01 1.12791e+00
1.15666e+00 6.28641e-01 1.13791e+00
1.09588e+00 5.90626e-01 1.08403e+00
1.15095e+00 6.23929e-01 1.13418e+00
1.14124e+00 6.16724e-01 1.12067e+00
1.08114e+00 5.79392e-01 1.06519e+00
1.19121e+00 6.60223e-01 1.17583e+00
1.14549e+00 6.24737e-01 1.12714e+00
1.11051e+00 5.96511e-01 1.09423e+00
1.14325e+00 6.22571e-01 1.12822e+00
1.04685e+00 5.55517e-01 1.03166e+00
1.22743e+00 6.78146e-01 1.20748e+00
1.06643e+00 5.74681e-01 1.05428e+00
1.14381e+00 6.25424e-01 1.13184e+00
1.19228e+00 6.55954e-01 1.17245e+00
1.23032e+00 6.83375e-01 1.21381e+00
1.16041e+00 6.29886e-01 1.13871e+00
1.23569e+00 6.87102e-01 1.21743e+00
1.14290e+00 6.22411e-01 1.12542e+00
1.14840e+00 6.28718e-01 1.13317e+00
1.24260e+00 6.91715e-01 1.22056e+00
1.14552e+00 6.24899e-01 1.13296e+00
1.33523e+00 7.48430e-01 1.31203e+00
1.08508e+00 5.84289e-01 1.06971e+00
1.21395e+00 6.74495e-01 1.19964e+00
1.16293e+00 6.34712e-01 1.14543e+00
1.17227e+00 6.41930e-01 1.15791e+00
1.14633e+00 6.24439e-01 1.12943e+00
1.15137e+00 6.29440e-01 1.13558e+00
1.25881e+00 6.99469e-01 1.23650e+00
1.13370e+00 6.19648e-01 1.11852e+00
1.19190e+00 6.52780e-01 1.17212e+00
1.14099e+00 6.17103e-01 1.12281e+00
1.20108e+00 6.58445e-01 1.17920e+00
1.21214e+00 6.68623e-01 1.19346e+00
1.04762e+00 5.52500e-01 1.02968e+00
1.13517e+00 6.15429e-01 1.11768e+00
1.06001e+00 5.63703e-01 1.04406e+00
1.20819e+00 6.64842e-01 1.18926e+00
1.12227e+00 6.04064e-01 1.10782e+00
1.07111e+00 5.72706e-01 1.05735e+00
1.08361e+00 5.75833e-01 1.06225e+00
1.24003e+00 6.86387e-01 1.21417e+00
1.12273e+00 6.07954e-01 1.10492e+00
1.16475e+00 6.34614e-01 1.14856e+00
1.18646e+00 6.46661e-01 1.16773e+00
1.20722e+00 6.65908e-01 1.18730e+00
1.20644e+00 6.66250e-01 1.18812e+00
1.08223e+00 5.78763e-01 1.06926e+00
1.22196e+00 6.73805e-01 1.20146e+00
1.16222e+00 6.35032e-01 1.14207e+00
1.15105e+00 6.28117e-01 1.13350e+00
1.03434e+00 5.41389e-01 1.01959e+00
1.17974e+00 6.45891e-01 1.16327e+00
1.05832e+00 5.62992e-01 1.04832e+00
1.19534e+00 6.55972e-01 1.17584e+00
1.16064e+00 6.30391e-01 1.14051e+00
1.12291e+00 6.08480e-01 1.10812e+00
9.91935e-01 5.17081e-01 9.81613e-01
1.27899e+00 7.13300e-01 1.25972e+00
1.19284e+00 6.57280e-01 1.17842e+00
1.16702e+00 6.37495e-01 1.14913e+00
1.14503e+00 6.20296e-01 1.12580e+00
1.22101e+00 6.76224e-01 1.20166e+00
1.26394e+00 7.05655e-01 1.24292e+00
1.00415e+00 5.28320e-01 9.91514e-01
1.17929e+00 6.47673e-01 1.16109e+00
1.22873e+00 6.78809e-01 1.21029e+00
1.22652e+00 6.78606e-01 1.20672e+00
1.17961e+00 6.45053e-01 1.15949e+00
1.23321e+00 6.82118e-01 1.21258e+00
1.11293e+00 5.94714e-01 1.09470e+00
1.07275e+00 5.74291e-01 1.05691e+00
1.10531e+00 5.95792e-01 1.08630e+00
1.15470e+00 6.30156e-01 1.13932e+00
1.21640e+00 6.70562e-01 1.19615e+00
1.16875e+00 6.37896e-01 1.14894e+00
1.12424e+00 6.09011e-01 1.10695e+00
1.22913e+00 6.81250e-01 1.21056e+00
1.11263e+00 5.98395e-01 1.09643e+00
1.25730e+00 7.03304e-01 1.24361e+00
1.33016e+00 7.50133e-01 1.30571e+00
1.13236e+00 6.14153e-01 1.11339e+00
1.23294e+00 6.82953e-01 1.21650e+00
1.11354e+00 6.03441e-01 1.10264e+00
1.25672e+00 7.01232e-01 1.23457e+00
1.17007e+00 6.37832e-01 1.14907e+00
1.05228e+00 5.61476e-01 1.03626e+00
1.19757e+00 6.59608e-01 1.17937e+00
1.02730e+00 5.44852e-01 1.01639e+00
1.14566e+00 6.22728e-01 1.12795e+00
1.13387e+00 6.14594e-01 1.11472e+00
1.12217e+00 6.04833e-01 1.10253e+00
1.15342e+00 6.29671e-01 1.13823e+00
1.03880e+00 5.54048e-01 1.02305e+00
1.17733e+00 6.46665e-01 1.16124e+00
1.23134e+00 6.80090e-01 1.21008e+00
1.19388e+00 6.54768e-01 1.17089e+00
1.21494e+00 6.70579e-01 1.19271e+00
1.13055e+00 6.15235e-01 1.11513e+00
1.20452e+00 6.65399e-01 1.18405e+00
1.07837e+00 5.74032e-01 1.06451e+00
1.07130e+00 5.73705e-01 1.06211e+00
1.07564e+00 5.74331e-01 1.06080e+00
1.23626e+00 6.87189e-01 1.21758e+00
1.10587e+00 5.94096e-01 1.08877e+00
1.12790e+00 6.07481e-01 1.11100e+00
1.04541e+00 5.53508e-01 1.03193e+00
1.12491e+00 6.09084e-01 1.11210e+00
1.05013e+00 5.55914e-01 1.03934e+00
1.13643e+00 6.16418e-01 1.12177e+00
1.11785e+00 6.05159e-01 1.10327e+00
1.14113e+00 6.20680e-01 1.12676e+00
1.18589e+00 6.52296e-01 1.17031e+00
1.16912e+00 6.39856e-01 1.14892e+00
1.34269e+00 7.59121e-01 1.32256e+00
1.05682e+00 5.61153e-01 1.04149e+00
1.15481e+00 6.26402e-01 1.13918e+00
1.27197e+00 7.09769e-01 1.25519e+00
1.14411e+00 6.26020e-01 1.13160e+00
1.23892e+00 6.84188e-01 1.21907e+00
1.11940e+00 6.06997e-01 1.10070e+00
1.15658e+00 6.28504e-01 1.13916e+00
1.11880e+00 6.04936e-01 1.09889e+00
1.13673e+00 6.18695e-01 1.11954e+00
1.23259e+00 6.78180e-01 1.20998e+00
1.03298e+00 5.45457e-01 1.01563e+00
1.18422e+00 6.48556e-01 1.16555e+00
1.13554e+00 6.14399e-01 1.12221e+00
1.21759e+00 6.75894e-01 1.19630e+00
1.11339e+00 5.97291e-01 1.09802e+00
1.04465e+00 5.53743e-01 1.03073e+00
1.20812e+00 6.65285e-01 1.18842e+00
1.03732e+00 5.49271e-01 1.02572e+00
1.16593e+00 6.34559e-01 1.14946e+00
1.16433e+00 6.35937e-01 1.14907e+00
1.19803e+00 6.58662e-01 1.17847e+00
1.24154e+00 6.86156e-01 1.21977e+00
1.18782e+00 6.52839e-01 1.17427e+00
1.24582e+00 6.96427e-01 1.22810e+00
1.17709e+00 6.41474e-01 1.15776e+00
1.29121e+00 7.21095e-01 1.26700e+00
1.16527e+00 6.39320e-01 1.14819e+00
1.16576e+00 6.37702e-01 1.15143e+00
1.06273e+00 5.67083e-01 1.04556e+00
1.21830e+00 6.73067e-01 1.20074e+00
1.08376e+00 5.80852e-01 1.06470e+00
1.13885e+00 6.21877e-01 1.12541e+00
1.14009e+00 6.20078e-01 1.12318e+00
1.05339e+00 5.59959e-01 1.03848e+00
1.03518e+00 5.50451e-01 1.02068e+00
1.20045e+00 6.62286e-01 1.18434e+00
1.27515e+00 7.11327e-01 1.25287e+00
1.13478e+00 6.15448e-01 1.11793e+00
1.24831e+00 6.91317e-01 1.22725e+00
1.21802e+00 6.69681e-01 1.19664e+00
1.10168e+00 5.89770e-01 1.08394e+00
1.14665e+00 6.25345e-01 1.13571e+00
1.11580e+00 6.00697e-01 1.09848e+00
1.22198e+00 6.74870e-01 1.19991e+00
1.23735e+00 6.86247e-01 1.21281e+00
1.16124e+00 6.29892e-01 1.14373e+00
1.26060e+00 7.06932e-01 1.24240e+00
1.17958e+00 6.43203e-01 1.16043e+00
1.12518e+00 6.13003e-01 1.11032e+00
1.26423e+00 7.06428e-01 1.24439e+00
1.20889e+00 6.64465e-01 1.18931e+00
1.23540e+00 6.84740e-01 1.21463e+00
1.06999e+00 5.72167e-01 1.05684e+00
1.22836e+00 6.82561e-01 1.20810e+00
1.15340e+00 6.29128e-01 1.13727e+00
1.20521e+00 6.63949e-01 1.18633e+00
1.30105e+00 7.28283e-01 1.27633e+00
1.18138e+00 6.46506e-01 1.16369e+00
1.13188e+00 6.12824e-01 1.11610e+00
1.22076e+00 6.75805e-01 1.20059e+00
1.13251e+00 6.11578e-01 1.11261e+00
1.20416e+00 6.60052e-01 1.18177e+00
1.12060e+00 6.04069e-01 1.10817e+00
1.14803e+00 6.26458e-01 1.13024e+00
1.21515e+00 6.71352e-01 1.19602e+00
1.08307e+00 5.81402e-01 1.07140e+00
1.15527e+00 6.32273e-01 1.13886e+00
1.15002e+00 6.27945e-01 1.13462e+00
9.98240e-01 5.25721e-01 9.87485e-01
1.04044e+00 5.48644e-01 1.02327e+00
1.15847e+00 6.32663e-01 1.13826e+00
1.20229e+00 6.62902e-01 1.18300e+00
1.11118e+00 5.97742e-01 1.09130e+00
1.25330e+00 7.00050e-01 1.23564e+00
1.11282e+00 6.01494e-01 1.09360e+00
1.15125e+00 6.26082e-01 1.13050e+00
1.19122e+00 6.53878e-01 1.16806e+00
1.24255e+00 6.88873e-01 1.22518e+00
1.23887e+00 6.89895e-01 1.22308e+00
1.20998e+00 6.68382e-01 1.19535e+00
1.23175e+00 6.77965e-01 1.20853e+00
1.18618e+00 6.50810e-01 1.16738e+00
1.26435e+00 7.05624e-01 1.24221e+00
1.14206e+00 6.19343e-01 1.12231e+00
1.15195e+00 6.21371e-01 1.13424e+00
1.14586e+00 6.21173e-01 1.12610e+00
1.13385e+00 6.15771e-01 1.11617e+00
1.10630e+00 5.95283e-01 1.09032e+00
1.16753e+00 6.41561e-01 1.15407e+00
1.19754e+00 6.60779e-01 1.17845e+00
1.10669e+00 5.97478e-01 1.08908e+00
1.11695e+00 6.04803e-01 1.10144e+00
1.12454e+00 6.09219e-01 1.10499e+00
1.14422e+00 6.22229e-01 1.12409e+00
1.19177e+00 6.56796e-01 1.17749e+00
1.21875e+00 6.72776e-01 1.19914e+00
1.19339e+00 6.59034e-01 1.17639e+00
1.11807e+00 6.01335e-01 1.09570e+00
1.11715e+00 6.03897e-01 1.10097e+00
1.22315e+00 6.77998e-01 1.20571e+00
1.28618e+00 7.22805e-01 1.26497e+00
1.07217e+00 5.71755e-01 1.05795e+00
1.28039e+00 7.18029e-01 1.25899e+00
1.12989e+00 6.09484e-01 1.11036e+00
1.08482e+00 5.82578e-01 1.06617e+00
1.28699e+00 7.19746e-01 1.26548e+00
1.16124e+00 6.37036e-01 1.14518e+00
1.21977e+00 6.70732e-01 1.20347e+00
1.24564e+00 6.90359e-01 1.22322e+00
1.18963e+00 6.51466e-01 1.17053e+00
1.01244e+00 5.30016e-01 9.95936e-01
1.13771e+00 6.18054e-01 1.12167e+00
1.07905e+00 5.76889e-01 1.06535e+00
1.20425e+00 6.59439e-01 1.18781e+00
1.12401e+00 6.12033e-01 1.11075e+00
1.09161e+00 5.84264e-01 1.07536e+00
1.18337e+00 6.51204e-01 1.16825e+00
1.17250e+00 6.41644e-01 1.15647e+00
1.15524e+00 6.29638e-01 1.13613e+00
1.24365e+00 6.91232e-01 1.22188e+00
1.16308e+00 6.34360e-01 1.14099e+00
1.05422e+00 5.57902e-01 1.04283e+00
1.12446e+00 6.04947e-01 1.10236e+00
1.13460e+00 6.15419e-01 1.12089e+00
1.20627e+00 6.62907e-01 1.19084e+00
1.05277e+00 5.61846e-01 1.03364e+00
1.08046e+00 5.79212e-01 1.06873e+00
1.16775e+00 6.40051e-01 1.15173e+00
1.11057e+00 5.96961e-01 1.09578e+00
1.17470e+00 6.44270e-01 1.15843e+00
1.12724e+00 6.08971e-01 1.11040e+00
1.27616e+00 7.12158e-01 1.25252e+00
1.26553e+00 7.09706e-01 1.24465e+00
1.12392e+00 6.08115e-01 1.10546e+00
1.22720e+00 6.78567e-01 1.20801e+00
1.12872e+00 6.10138e-01 1.11275e+00
1.14355e+00 6.24148e-01 1.12711e+00
1.08623e+00 5.78646e-01 1.06752e+00
1.21598e+00 6.70016e-01 1.19622e+00
1.22383e+00 6.76079e-01 1.20613e+00
1.18754e+00 6.49998e-01 1.16888e+00
1.15009e+00 6.25296e-01 1.13083e+00
1.14153e+00 6.22007e-01 1.12620e+00
1.05721e+00 5.63161e-01 1.04411e+00
1.16401e+00 6.35334e-01 1.14859e+00
1.01744e+00 5.34869e-01 1.00276e+00
1.21989e+00 6.74819e-01 1.19993e+00
1.16569e+00 6.38929e-01 1.15144e+00
1.15443e+00 6.33775e-01 1.13160e+00
1.15942e+00 6.34688e-01 1.14414e+00
1.18913e+00 6.51702e-01 1.17070e+00
1.14642e+00 6.24520e-01 1.12279e+00
1.33000e+00 7.45348e-01 1.30598e+00
1.19237e+00 6.55466e-01 1.17263e+00
1.15356e+00 6.24737e-01 1.13144e+00
1.07676e+00 5.74769e-01 1.06237e+00
1.21548e+00 6.68367e-01 1.19795e+00
1.20168e+00 6.60187e-01 1.18362e+00
1.23418e+00 6.81719e-01 1.21505e+00
1.19718e+00 6.58720e-01 1.17898e+00
1.22725e+00 6.79620e-01 1.20767e+00
1.13876e+00 6.17263e-01 1.11879e+00
1.19816e+00 6.58002e-01 1.17368e+00
1.19465e+00 6.57149e-01 1.17311e+00
1.07431e+00 5.73892e-01 1.05624e+00
1.18550e+00 6.48769e-01 1.16237e+00
1.13037e+00 6.10623e-01 1.11058e+00
1.25175e+00 6.97372e-01 1.22994e+00
1.09227e+00 5.88499e-01 1.07819e+00
1.11136e+00 6.02436e-01 1.09451e+00
1.15052e+00 6.26780e-01 1.13753e+00
1.27900e+00 7.12442e-01 1.25826e+00
1.12812e+00 6.11795e-01 1.10987e+00
1.11184e+00 6.02057e-01 1.09693e+00
1.21262e+00 6.70047e-01 1.19323e+00
1.19978e+00 6.60543e-01 1.18050e+00
1.08391e+00 5.82332e-01 1.06898e+00
1.13168e+00 6.13655e-01 1.11489e+00
1.17681e+00 6.42885e-01 1.15921e+00
1.13638e+00 6.14421e-01 1.11893e+00
1.16873e+00 6.40496e-01 1.15415e+00
1.16733e+00 6.35752e-01 1.14913e+00
1.12265e+00 6.06873e-01 1.10778e+00
1.18014e+00 6.46286e-01 1.16005e+00
1.17574e+00 6.46688e-01 1.16314e+00
1.11323e+00 5.96513e-01 1.09301e+00
1.09396e+00 5.87054e-01 1.07791e+00
1.17163e+00 6.43782e-01 1.15379e+00
1.11639e+00 6.05133e-01 1.09889e+00
1.31471e+00 7.39253e-01 1.29195e+00
1.17768e+00 6.44157e-01 1.16190e+00
1.14235e+00 6.21817e-01 1.12562e+00
1.16612e+00 6.37755e-01 1.15094e+00
1.14818e+00 6.26801e-01 1.13300e+00
1.13087e+00 6.10463e-01 1.10872e+00
1.09974e+00 5.90264e-01 1.08420e+00
1.21224e+00 6.64737e-01 1.18931e+00
1.25080e+00 6.97685e-01 1.23205e+00
1.21180e+00 6.72113e-01 1.19420e+00
1.18953e+00 6.55947e-01 1.17262e+00
1.09583e+00 5.89392e-01 1.08309e+00
1.17427e+00 6.40347e-01 1.15172e+00
1.08596e+00 5.76493e-01 1.06648e+00
1.11941e+00 6.02054e-01 1.09950e+00
1.00597e+00 5.26318e-01 9.90011e-01
1.22134e+00 6.73104e-01 1.20374e+00
1.21856e+00 6.71604e-01 1.19910e+00
1.19237e+00 6.55906e-01 1.17150e+00
1.07279e+00 5.74420e-01 1.06098e+00
1.06687e+00 5.67683e-01 1.05080e+00
1.28845e+00 7.19405e-01 1.26461e+00
1.17478e+00 6.47407e-01 1.15723e+00
1.12794e+00 6.10872e-01 1.10989e+00
1.16797e+00 6.36454e-01 1.15062e+00
1.10510e+00 5.95146e-01 1.08857e+00
1.08502e+00 5.78393e-01 1.06408e+00
1.15287e+00 6.30919e-01 1.14110e+00
1.14417e+00 6.22163e-01 1.12769e+00
1.13720e+00 6.18657e-01 1.12138e+00
1.24151e+00 6.90713e-01 1.22202e+00
1.25424e+00 7.01033e-01 1.23295e+00
1.10138e+00 5.95894e-01 1.08605e+00
1.22409e+00 6.76598e-01 1.20529e+00
1.23838e+00 6.87799e-01 1.21945e+00
1.09006e+00 5.83244e-01 1.07173e+00
1.13185e+00 6.12896e-01 1.11378e+00
1.08859e+00 5.85813e-01 1.07714e+00
1.17792e+00 6.44994e-01 1.15825e+00
1.15215e+00 6.27697e-01 1.13606e+00
1.13340e+00 6.12309e-01 1.11360e+00
1.20630e+00 6.64380e-01 1.18937e+00
1.20176e+00 6.59668e-01 1.18161e+00
1.13022e+00 6.12253e-01 1.11066e+00
1.11179e+00 5.99127e-01 1.09377e+00
1.11178e+00 6.02842e-01 1.09686e+00
1.21791e+00 6.75467e-01 1.20303e+00
1.09318e+00 5.84966e-01 1.07411e+00
1.18362e+00 6.51167e-01 1.16677e+00
1.21876e+00 6.78139e-01 1.20191e+00
1.15768e+00 6.30588e-01 1.13674e+00
1.20447e+00 6.65568e-01 1.18762e+00
1.23042e+00 6.81485e-01 1.21245e+00
1.06604e+00 5.69787e-01 1.05334e+00
1.23891e+00 6.87268e-01 1.22153e+00
1.14282e+00 6.23396e-01 1.12579e+00
1.17650e+00 6.46611e-01 1.16180e+00
1.12526e+00 6.11136e-01 1.10861e+00
1.20201e+00 6.59654e-01 1.17956e+00
1.27838e+00 7.15191e-01 1.25405e+00
1.11412e+00 5.98149e-01 1.09371e+00
1.21285e+00 6.73447e-01 1.19186e+00
1.05496e+00 5.58575e-01 1.04151e+00
1.26070e+00 7.01463e-01 1.24147e+00
1.17346e+00 6.46645e-01 1.15740e+00
1.12630e+00 6.13046e-01 1.10890e+00
1.25140e+00 6.93257e-01 1.23203e+00
1.15759e+00 6.32622e-01 1.13850e+00
1.27834e+00 7.19662e-01 1.26047e+00
1.18795e+00 6.54417e-01 1.16873e+00
1.09673e+00 5.93828e-01 1.08442e+00
1.13923e+00 6.16446e-01 1.12209e+00
1.17419e+00 6.42229e-01 1.15790e+00
1.16961e+00 6.40760e-01 1.15038e+00
1.11139e+00 5.99585e-01 1.09540e+00
1.20214e+00 6.60443e-01 1.18559e+00
1.20842e+00 6.70231e-01 1.19464e+00
1.16584e+00 6.37349e-01 1.14709e+00
1.14516e+00 6.25235e-01 1.12973e+00
1.15240e+00 6.26909e-01 1.13688e+00
1.16739e+00 6.35816e-01 1.14706e+00
1.12923e+00 6.13053e-01 1.11478e+00
1.20196e+00 6.56161e-01 1.18110e+00
1.21568e+00 6.71363e-01 1.20150e+00
1.14388e+00 6.16687e-01 1.12491e+00
1.13789e+00 6.14628e-01 1.11993e+00
1.21523e+00 6.72203e-01 1.19557e+00
1.20501e+00 6.61345e-01 1.18601e+00
1.10709e+00 5.93288e-01 1.08853e+00
1.20651e+00 6.61770e-01 1.18676e+00
1.15771e+00 6.27590e-01 1.13824e+00
1.04963e+00 5.59608e-01 1.03475e+00
1.19450e+00 6.58290e-01 1.17656e+00
1.18013e+00 6.45869e-01 1.16236e+00
1.10711e+00 5.95996e-01 1.08708e+00
1.24307e+00 6.90229e-01 1.21992e+00
1.20391e+00 6.59652e-01 1.18094e+00
1.16857e+00 6.37397e-01 1.14743e+00
1.25524e+00 6.97886e-01 1.23359e+00
1.26762e+00 7.07173e-01 1.24710e+00
1.20087e+00 6.61547e-01 1.18214e+00
1.18548e+00 6.51550e-01 1.16566e+00
1.10267e+00 5.95336e-01 1.09100e+00
1.14252e+00 6.22761e-01 1.12608e+00
1.15214e+00 6.29704e-01 1.13454e+00
1.08473e+00 5.79895e-01 1.06833e+00
1.25285e+00 6.96098e-01 1.23290e+00
1.12543e+00 6.12461e-01 1.10989e+00
1.12729e+00 6.08967e-01 1.11115e+00
1.14117e+00 6.20644e-01 1.12663e+00
1.16252e+00 6.28659e-01 1.14410e+00
1.07562e+00 5.73904e-01 1.06253e+00
1.20314e+00 6.58665e-01 1.18291e+00
1.09016e+00 5.83807e-01 1.07373e+00
1.18233e+00 6.47385e-01 1.16373e+00
1.19257e+00 6.54558e-01 1.16918e+00
1.08298e+00 5.80619e-01 1.06848e+00
1.07638e+00 5.77542e-01 1.05978e+00
1.20515e+00 6.61969e-01 1.18176e+00
1.20835e+00 6.62793e-01 1.18664e+00
1.20825e+00 6.68278e-01 1.19007e+00
1.16621e+00 6.38430e-01 1.14815e+00
1.14648e+00 6.24622e-01 1.13113e+00
1.13911e+00 6.18000e-01 1.12024e+00
1.18785e+00 6.50602e-01 1.16994e+00
1.23642e+00 6.85302e-01 1.21824e+00
1.14627e+00 6.22171e-01 1.13290e+00
1.25261e+00 6.96671e-01 1.22623e+00
1.20722e+00 6.66013e-01 1.18664e+00
1.09756e+00 5.89439e-01 1.08313e+00
1.20874e+00 6.63215e-01 1.19035e+00
1.13181e+00 6.13477e-01 1.11520e+00
1.24746e+00 6.92885e-01 1.22900e+00
1.17798e+00 6.48371e-01 1.16513e+00
1.04407e+00 5.54487e-01 1.03168e+00
1.07284e+00 5.71234e-01 1.06098e+00
1.14890e+00 6.23843e-01 1.12924e+00
