!lon lat
-113.0174 -28.5453
-113.0197 -28.7869
-112.9569 -29.0094
-112.3735 -29.1585
-111.8052 -29.265
-111.7491 -29.577
-111.773 -30.0059
-111.7732 -30.1764
-111.797 -30.4277
-111.851 -30.6244
-111.8851 -30.6659
-111.9513 -31.0426
-111.978 -31.3862
-111.964 -31.3905
-112.023 -31.5362
-112.0423 -31.6047
-112.0459 -31.6923
-112.0407 -31.7719
-112.0629 -31.948
-112.0649 -32.1145
-112.1511 -32.3427
-112.3559 -32.3278
-112.4152 -32.4887
-112.418 -32.7938
-112.4425 -33.1181
-112.46 -33.3989
-112.504 -33.6498
-112.604 -33.6626
-112.6281 -33.9989
-112.562 -34.2996
-112.4171 -34.5561
-112.1868 -34.6743
-111.7557 -34.8114
-111.4 -34.912
-111.3694 -34.9213
-111.1328 -34.9927
-110.8271 -35.0908
-110.827 -35.0908
-110.827 -35.0908
-110.877 -35.3191
-110.895 -35.7967
-110.579 -35.8301
-110.715 -36.2186
-110.739 -36.3578
-110.471 -36.4102
-110.668 -37.0423
-110.869 -37.6741
-111.067 -38.276
-111.268 -38.8776
-111.27 -38.9785
-110.391 -38.9858
-110.533 -39.5749
-110.677 -40.1638
-110.754 -40.7597
-110.832 -41.3555
-110.954 -42.2487
-111.349 -42.2004
-111.538 -42.6833
-111.73 -43.1659
-111.971 -43.7738
-112.216 -44.3811
-112.381 -44.9378
-112.55 -45.4942
-112.675 -45.8327
-112.426 -45.8544
-112.685 -46.5385
-112.95 -47.2221
-113.131 -47.7733
-113.315 -48.3242
-113.528 -48.841
-113.745 -49.3574
-113.875 -49.8489
-114.556 -49.721
-115.233 -49.5892
-116.388 -49.3675
-116.802 -49.8934
-117.225 -50.4178
-117.522 -50.8747
-117.824 -51.3309
-118.12 -51.7718
-118.422 -52.212
-118.875 -52.7524
-118.977 -52.8974
-117.661 -53.1241
-118.037 -53.6908
-118.313 -54.3503
-118.581 -54.8185
-119.685 -54.6416
-120.663 -54.4098
-121.228 -55.2189
-121.635 -55.8321
-121.862 -56.0262
-122.655 -55.8731
-123.442 -55.715
-124.262 -55.5873
-125.077 -55.4541
-126.197 -55.1382
-126.8 -55.0641
-127.231 -55.5654
-128.624 -55.3215
-129.345 -55.1286
-130.059 -54.9314
-131.375 -54.6229
-132.126 -54.4323
-132.87 -54.2371
-134.205 -53.8871
-135.307 -53.643
-136.18 -53.3957
-136.59 -53.9067
-137.522 -53.6878
-137.89 -53.5679
-138.338 -54.141
-138.799 -54.7123
-139.253 -55.2509
-139.578 -55.6146
-139.191 -55.7249
-139.545 -56.2678
-140.041 -56.7722
-140.325 -57.0528
-141.211 -56.8392
-142.086 -56.6193
-143.324 -56.2625
-144.482 -55.9103
-144.857 -55.7842
-145.412 -56.2277
-145.979 -56.6686
-146.681 -57.3076
-147.167 -57.6379
-147.692 -57.5547
-148.276 -58.13
-149.264 -58.8221
-149.809 -59.3141
-150.382 -59.7176
-151.329 -59.4694
-152.119 -60.1575
-152.943 -60.8407
-153.661 -61.3992
-154.181 -61.8361
-154.324 -61.7762
-155.254 -62.4327
-156.022 -62.9525
-156.717 -63.324
-157.601 -63.07
-158.394 -62.7885
-158.703 -63.0044
-159.888 -62.5954
-160.43 -62.9233
-161.338 -62.6144
-162.061 -62.3936
-163.001 -62.9675
-163.921 -63.4667
-165.149 -63.007
-166.199 -62.6056
-166.608 -62.49
-167.513 -63.106
-168.379 -63.7303
-169.109 -64.2448
-169.839 -64.7637
-170.043 -64.8585
-171.3 -64.3564
-172.517 -64.9783
-173.709 -65.5061
-174.418 -65.8352
-175.07 -65.505
-175.729 -65.1825
-177.072 -65.6069
-177.7405 -65.8077
-177.7405 -65.8077
-177.253 -66.2926
-180.0 -67.3697
-180.0 -37.4573
-179.093 -35.7811
-176.512 -28.2379
-176.512 -28.2379
-176.196 -25.9304
-176.033 -25.0928
-175.592 -23.7607
-174.429 -21.6838
-173.828 -19.878
-173.577 -18.7851
-173.073 -18.2386
-172.76 -17.2514
-172.883 -16.1977
-172.981 -15.4188
-173.52 -14.6949
-174.715 -14.1483
-175.747 -13.5624
-176.521 -13.1999
-177.827 -12.2204
-178.876 -11.4636
-179.8711 -11.1779
-179.8711 -11.1779
-179.428 -14.4075
-178.7388 -16.8434
-178.7388 -16.8434
-180.0 -17.5541
nan nan
