!lon lat
104.9329 -7.6223
104.9329 -7.6223
106.9202 -8.5254
106.9202 -8.5254
107.0189 -8.5213
109.6309 -8.8817
111.8193 -8.95
114.0364 -9.3142
115.4169 -9.5636
115.4169 -9.5636
118.7704 -9.3166
122.3613 -9.2813
125.4157 -8.5264
128.9146 -7.8066
130.4769 -7.3562
131.5354 -6.4569
132.304 -5.5976
132.4546 -4.0375
132.4546 -4.0375
131.7017 -3.0834
130.486 -2.6809
128.81 -2.4908
127.9378 -2.5756
127.9378 -2.5756
127.4593 -2.513
127.4593 -2.513
129.3958 -1.3746
129.9195 -1.0224
129.9195 -1.0224
132.126 -0.8148
134.839 -0.7188
136.8671 -0.9778
136.8671 -0.9778
136.9717 -1.0182
137.5718 -1.1897
138.3148 -1.4469
139.0006 -1.6755
139.8293 -1.9612
140.9438 -2.247
141.9404 -2.7323
142.9619 -3.1181
144.2103 -3.5494
145.2771 -4.2758
146.6017 -5.3903
147.9328 -6.2278
148.6138 -6.7953
149.545 -7.3335
149.9994 -7.6195
149.9994 -7.6195
150.173 -7.629
150.555 -7.687
150.917 -7.7572
151.307 -7.8522
151.5586 -7.9218
151.5586 -7.9218
151.5804 -9.8691
151.5804 -9.8691
151.8047 -9.8956
151.9171 -9.9351
151.9912 -9.9572
152.2537 -9.9591
152.2416 -10.0514
152.6917 -10.0691
152.8826 -10.1076
152.8907 -10.393
153.2819 -10.3865
153.4932 -10.359
154.1915 -10.313
154.2182 -9.909
154.8429 -9.7237
154.8451 -9.8321
155.0745 -9.7959
155.1974 -9.7162
155.1602 -9.6189
155.4686 -9.4833
155.4876 -9.5533
155.614 -9.501
155.6507 -9.5606
155.843 -9.492
155.9003 -9.5613
156.0905 -9.5176
156.0805 -9.2592
156.2832 -9.2152
156.4425 -9.1644
156.5241 -8.4703
156.5241 -8.4703
156.585 -8.5272
158.387 -9.3658
159.92 -9.9802
161.15 -10.7989
162.384 -11.0675
163.7203 -11.1097
165.0095 -10.7
165.0095 -10.7
165.134 -11.1531
165.889 -13.684
166.653 -16.2805
167.594 -18.3399
168.556 -20.2436
169.536 -21.3832
170.274 -21.6829
170.556 -21.94
170.556 -21.94
171.028 -21.8559
175.95 -19.9344
179.516 -17.8233
180.0 -17.5541
nan nan
-180.0 -37.4573
-180.0 -17.5541
-178.7388 -16.8434
-178.7388 -16.8434
-179.428 -14.4075
-179.8711 -11.1779
-179.8711 -11.1779
-178.876 -11.4636
-177.827 -12.2204
-176.521 -13.1999
-175.747 -13.5624
-175.24 -13.8512
-175.24 -13.8512
-175.3591 -14.1531
-175.4016 -14.3121
-175.4918 -14.8401
-175.4913 -15.4038
-175.5793 -15.7891
-175.3723 -15.8111
-175.4895 -16.0459
-175.3307 -16.1346
-175.4088 -16.7091
-175.4088 -16.7091
-176.9749 -16.5976
-176.9749 -16.5976
-176.5912 -17.8075
-176.7503 -19.1519
-176.4758 -19.3909
-176.7995 -20.426
-176.6506 -20.4676
-176.7381 -20.5924
-177.2388 -22.2801
-177.3787 -22.6795
-177.6689 -24.7748
-178.5846 -27.2939
-178.7161 -27.6136
-178.7161 -27.6136
-177.289 -27.728
-176.4217 -27.8216
-176.4217 -27.8216
-176.512 -28.2379
-179.093 -35.7811
-180.0 -37.4573
nan nan
